year,REGION,cmip6_tas_ssp126_Annual,cmip6_tas_ssp126_MAM,cmip6_tas_ssp126_JJAS,cmip6_tas_ssp126_SON,cmip6_tas_ssp126_DJF,cmip6_tas_ssp245_Annual,cmip6_tas_ssp245_MAM,cmip6_tas_ssp245_JJAS,cmip6_tas_ssp245_SON,cmip6_tas_ssp245_DJF,cmip6_tas_ssp370_Annual,cmip6_tas_ssp370_MAM,cmip6_tas_ssp370_JJAS,cmip6_tas_ssp370_SON,cmip6_tas_ssp370_DJF,cmip6_tas_ssp585_Annual,cmip6_tas_ssp585_MAM,cmip6_tas_ssp585_JJAS,cmip6_tas_ssp585_SON,cmip6_tas_ssp585_DJF,cmip6_pr_ssp126_Annual,cmip6_pr_ssp126_MAM,cmip6_pr_ssp126_JJAS,cmip6_pr_ssp126_SON,cmip6_pr_ssp126_DJF,cmip6_pr_ssp245_Annual,cmip6_pr_ssp245_MAM,cmip6_pr_ssp245_JJAS,cmip6_pr_ssp245_SON,cmip6_pr_ssp245_DJF,cmip6_pr_ssp370_Annual,cmip6_pr_ssp370_MAM,cmip6_pr_ssp370_JJAS,cmip6_pr_ssp370_SON,cmip6_pr_ssp370_DJF,cmip6_pr_ssp585_Annual,cmip6_pr_ssp585_MAM,cmip6_pr_ssp585_JJAS,cmip6_pr_ssp585_SON,cmip6_pr_ssp585_DJF,cmip6_tasmax_ssp126_Annual,cmip6_tasmax_ssp126_MAM,cmip6_tasmax_ssp126_JJAS,cmip6_tasmax_ssp126_SON,cmip6_tasmax_ssp126_DJF,cmip6_tasmax_ssp245_Annual,cmip6_tasmax_ssp245_MAM,cmip6_tasmax_ssp245_JJAS,cmip6_tasmax_ssp245_SON,cmip6_tasmax_ssp245_DJF,cmip6_tasmax_ssp370_Annual,cmip6_tasmax_ssp370_MAM,cmip6_tasmax_ssp370_JJAS,cmip6_tasmax_ssp370_SON,cmip6_tasmax_ssp370_DJF,cmip6_tasmax_ssp585_Annual,cmip6_tasmax_ssp585_MAM,cmip6_tasmax_ssp585_JJAS,cmip6_tasmax_ssp585_SON,cmip6_tasmax_ssp585_DJF,cmip6_tasmin_ssp126_Annual,cmip6_tasmin_ssp126_MAM,cmip6_tasmin_ssp126_JJAS,cmip6_tasmin_ssp126_SON,cmip6_tasmin_ssp126_DJF,cmip6_tasmin_ssp245_Annual,cmip6_tasmin_ssp245_MAM,cmip6_tasmin_ssp245_JJAS,cmip6_tasmin_ssp245_SON,cmip6_tasmin_ssp245_DJF,cmip6_tasmin_ssp370_Annual,cmip6_tasmin_ssp370_MAM,cmip6_tasmin_ssp370_JJAS,cmip6_tasmin_ssp370_SON,cmip6_tasmin_ssp370_DJF,cmip6_tasmin_ssp585_Annual,cmip6_tasmin_ssp585_MAM,cmip6_tasmin_ssp585_JJAS,cmip6_tasmin_ssp585_SON,cmip6_tasmin_ssp585_DJF,cmip6_ws_ssp126_Annual,cmip6_ws_ssp126_MAM,cmip6_ws_ssp126_JJAS,cmip6_ws_ssp126_SON,cmip6_ws_ssp126_DJF,cmip6_ws_ssp245_Annual,cmip6_ws_ssp245_MAM,cmip6_ws_ssp245_JJAS,cmip6_ws_ssp245_SON,cmip6_ws_ssp245_DJF,cmip6_ws_ssp370_Annual,cmip6_ws_ssp370_MAM,cmip6_ws_ssp370_JJAS,cmip6_ws_ssp370_SON,cmip6_ws_ssp370_DJF,cmip6_ws_ssp585_Annual,cmip6_ws_ssp585_MAM,cmip6_ws_ssp585_JJAS,cmip6_ws_ssp585_SON,cmip6_ws_ssp585_DJF
2049,MANIPUR,1.5247557,1.9705396,1.2556291,1.2423221,1.5342816,1.144624,2.0690253,0.42440876,0.7127897,1.5638841,0.74072456,0.9934226,0.8319776,0.7169286,0.29733688,1.9472983,2.4917855,2.3032887,0.8070801,1.632769,-0.2473261226971639,-1.4138552699500107,0.4662331147055871,0.054812485051261864,-0.1990143117347801,-0.16337206978189717,-0.3658994201313334,-0.05330230277080574,0.05727739232023225,-0.3714533030185801,0.7052578161267309,1.1206700555518747,-0.05833341277576519,1.2651794660598008,0.35994745640070236,0.12309163269802596,-0.7595985913911375,-0.812046214967988,2.606644049419372,-0.3811388183980304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,MANIPUR,1.4738754,1.4821606,1.596428,1.4568777,1.0038255,1.1657411,0.7290915,1.292784,1.0927424,1.5463178,0.96802914,0.7906977,1.1452981,1.0983555,0.51840866,0.8287684,0.06954617,1.3643856,1.2535243,0.77519,-0.9696060291897017,0.10195316891298552,-2.422306527136367,-0.4846182673196929,-0.22388810985123572,0.3973575915910946,-0.9286027036363452,-0.2829949365604927,3.0921582552107822,0.03170390616215374,-0.5493076771115682,0.7297330377357157,-1.5368427429628524,-0.7510856867357378,-0.2902125757843673,1.3869278903781335,3.0423494152991384,1.8136874785051493,0.27876357270682695,0.5924655068804735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051,MANIPUR,1.6936898,2.9093237,1.2592914,1.32989,0.84185636,1.9136798,2.0603154,1.676921,2.3434713,1.6900263,1.4218318,1.2488751,1.6580005,1.2104269,1.1563891,2.0615566,1.507257,2.4396722,2.0096204,2.1193748,-1.564715168961876,-2.473408346476659,-1.9449230521151968,-0.8374087912595901,-0.5043491451119204,-1.018438429858386,-0.905394957218687,-1.8195276065462254,-0.36612350453904574,-0.539305977721615,-0.13512733985160957,1.215499340731243,-1.5267591070403677,0.5415334310941863,-0.4538895567873789,-0.17315187529982215,0.9409251409940846,-2.581324969506083,1.9863976414175213,-0.21464914376181446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052,MANIPUR,1.2652345,2.0666764,1.0811692,1.105372,0.97448206,1.261776,1.3579081,1.5415484,1.8179512,0.36332634,1.050257,1.5362875,1.0304984,0.84124774,0.9247401,1.0818057,0.59301305,1.40866,0.6211443,1.2371887,-0.7418954329358587,0.8027078398972354,-2.666882780022074,-0.04069900316428263,-0.34239759922658375,-0.9295749993050759,-1.9440039652256558,-1.6961995909466365,-0.07299730365003176,0.421724162186646,0.005043159980971388,-0.04316897328481537,1.072077607963349,-1.2694026985133215,-0.2537974345369214,-0.16951892017282771,1.9641115163149705,-1.5681589219328385,-0.927211686107244,0.21402499313085396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2053,MANIPUR,0.994943,1.1384515,0.9341031,1.182375,0.5310696,1.03814,0.9939669,0.95352,0.9580259,1.2122931,1.9211557,2.318135,2.0042055,1.4011948,1.7042798,1.2425289,0.87015945,1.5492314,1.3041601,0.9997467,-1.0478956696204138,-0.5526377852174428,-1.6757261440363211,-1.3397065476465229,-0.1338177706680572,0.1892201270954148,-1.9297633048016463,2.133958869886282,0.22959509151214028,-0.5667551081105907,-0.2545772840809072,-0.15773499638992486,-0.8909631116623489,0.7352334047741997,-0.0889012310893346,0.06035587189436421,-0.5302857421167891,-0.11867694229691998,0.4307470784993664,0.3455392363681795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2054,MANIPUR,1.7527387,2.565218,1.8157144,1.3318045,1.1369724,1.0250638,0.7653494,1.1316208,0.96703184,1.1981547,1.1968004,1.0915626,0.7658392,1.7604468,1.7156106,1.1422851,1.0747143,1.0012,1.0449976,1.461858,-0.6074034268938389,-1.9730266354191253,-0.29687296816949094,0.09200891141952984,-0.31683553236217765,1.895511607795769,3.07718129223132,3.022413237181921,0.15521358133634053,0.10769896713451059,-0.6787360026943278,-1.1321101748745015,-0.24018175051724494,-0.971146138909253,-0.4143420850110374,-0.6271532755332464,-1.8118738715874692,-1.1980923259346494,1.1419203845811765,-0.4091837896752063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2055,MANIPUR,0.9551568,0.21182361,1.2917509,0.96619344,1.20348,0.9622561,1.0773019,0.9129844,1.2404861,0.70019275,1.8896701,2.4068897,1.4906416,1.8617026,1.8338792,1.7312986,2.425263,1.9986556,1.3967057,1.0346369,-0.2772389786167005,0.8888190536539858,-1.154300461304397,-0.4217495239159926,0.019251284341109186,1.0786465508724121,0.2597904682867614,1.2448204346905751,1.808795097650412,0.4958481450919346,0.23286988795225402,-0.5702624168168636,1.2613161688564316,0.14604716645360263,-0.50946711820184,-0.8939792179894668,-2.6975538292016794,-2.37310022418928,2.427012100296651,-0.13800728123749675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2056,MANIPUR,0.5066496,0.060316782,0.88129205,0.6301833,0.36780462,0.9106575,0.3141174,0.88988566,1.3735518,1.2806756,1.2709655,1.8639143,0.77327454,0.811192,1.8062762,1.1485066,1.5852091,1.4768091,0.49716195,0.74446326,0.7810817391435791,0.28404528205052026,1.616986663745618,0.930410172544801,0.36151246641479856,1.8378507626066531,-0.6316002314603509,6.37292627974835,-0.729997710916634,0.023516465892590366,0.5102477457519036,0.17935002990007884,2.490062668541275,-1.1631580208775005,-0.47982544772909935,0.5186730373307912,-0.5522456799441807,1.5159277370622404,0.43158387275922294,-0.005772817112767511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2057,MANIPUR,1.2522923,0.67860305,1.346618,1.2606695,1.5094458,1.5749904,1.1679523,1.8565955,2.325844,1.1294193,1.3572136,1.0637825,1.5649043,1.285454,1.120226,2.0344863,1.9252293,2.4195323,1.7779912,1.7955697,-0.4862765582188835,1.1730535553608774,-2.9348098397056583,1.0456157656876537,-0.23424327565774705,-0.6627817921705604,-2.346177894274948,-1.65148180450946,1.6786585359925668,0.06813994009883673,0.6234964244351866,-2.22583486753853,1.8517703356096378,1.6008012015976796,0.4788788277988483,-1.5000305690021751,-1.2889258850410663,-2.587325124254204,-0.9920093855242743,-0.42185957842155003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2058,MANIPUR,1.0755938,0.831688,1.0879613,1.2223321,1.2110152,1.2859191,1.3708415,1.0128742,1.6263033,1.2218192,0.9565875,1.2690526,1.1829891,0.64947474,0.604401,1.8097861,1.4504188,1.8474878,1.8837911,2.0623875,0.41742485167735877,0.07459820070268885,1.3826452729148904,-1.2751648918068446,0.8750197193613328,-0.7022068170734006,0.6185345560680418,-1.905929052041736,-0.685862248832155,-0.3740075666531404,-1.2044290098042416,-1.9680907489577006,-1.9671364411365293,-0.26085386664305266,-0.11271750422772366,0.5958088156608222,-0.6275616444995517,1.00305401649223,1.7178482265097992,-0.2350591033194776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,MANIPUR,1.334378,1.0021721,0.8454573,1.7150321,1.4462808,1.8194743,1.9615096,1.5314137,1.8666661,2.0621216,1.7069265,1.8713535,1.6735996,1.8405089,1.4173259,1.518731,1.9319496,1.6715974,1.2085183,1.2150419,-0.26567112980605306,-0.583043047916696,-1.2042792749527114,1.4823981537649917,-0.5396205165095228,-0.34917628906865655,-1.9835956243991428,0.4334092387041453,0.23137066496790698,-0.23183798364921146,-0.12046643847344493,-1.3499869658394439,-0.2647853105914431,1.3938683403424674,-0.3015705920317684,-0.5897335617110353,-0.41343379754343396,-0.6493521771924381,-0.7565444669155923,-0.4497854678811066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060,MANIPUR,0.8831634,0.43738896,0.21280208,1.323029,2.0510826,1.5513994,1.8280344,1.7284461,1.6882762,0.881928,1.4873838,2.8934507,0.8212568,1.0664116,1.0825098,1.6398064,1.5864954,1.6675963,1.7645041,1.6124758,-0.1448997227126245,1.613692185789791,-1.6727887277537488,0.34602701842184913,-0.14678802836015692,-0.4070525941117505,-2.133180477468805,0.3056631645896609,0.19205605126510164,-0.22163064976343141,-1.7588929541820846,-3.3515426198368514,-1.5990738808699014,-1.4219150885555596,-0.16720846667885494,1.0026446152548363,2.6733390394170513,1.1386892139298912,0.13129947266381464,-0.022457979613470215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061,MANIPUR,0.8199015,0.08890529,1.2473568,1.2833438,0.6764353,0.8900065,0.52290547,1.1727196,1.1411254,0.80956477,2.03296,2.4631371,2.1035018,1.8576705,1.4525195,1.6858382,1.6863503,1.7109249,2.0444362,1.1554579,-0.8717264326261349,0.4860516883076317,-2.4448436806163265,-1.0590690430123457,0.18558912483899784,-0.4679471760643428,2.2938234837034046,-2.5218979957246423,-0.9123759733559155,-0.06921063466247698,-0.4361902316699483,2.1211139556068686,-3.06484485197432,0.5536940554850885,-0.5248807306560462,-0.01521377847835732,-1.2163130361938514,-0.1922271021898368,1.166144686748046,1.3770912182493518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062,MANIPUR,1.0855075,1.0265449,0.7151987,1.0431964,1.6490111,1.4375648,1.8052021,0.96760744,1.3060187,1.9962641,1.2886996,1.8046839,1.2959001,1.3926674,0.58328384,1.6738691,1.8466014,1.798811,1.5252712,1.313469,-0.5432067593005454,-0.8255744001837901,0.09538524092556341,-1.1788361060417483,-0.46275365705075877,2.4433052958192,0.6103202363870792,6.7149545655195375,0.36435285005928064,-0.36285157491620385,-0.08726761570631013,0.21978050818601705,-0.8031624385193099,0.6247581360196472,-0.25236326375083606,0.2741520702988444,-0.49047211676310837,1.7042489152037055,-1.0778250063161485,0.22555683282930694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2063,MANIPUR,0.84633666,1.0051459,0.8067564,1.0672224,0.51596606,1.614155,1.2245246,1.4227145,2.3079221,1.7695694,1.239203,1.0576645,1.8119533,0.8167295,0.89386904,2.2407107,2.1956432,2.1268613,2.1436484,2.2879264,-0.11224200822958563,-1.6223399644060614,1.1716626583438199,-1.0232564049232766,0.49294233756091227,-0.7417230266965357,1.2822955862997851,-2.873721285191295,-0.3273467316764754,-0.268176289132152,0.3400709814502932,-1.2425302291635145,-0.4002423666058768,3.481648627145286,0.10431163865891205,0.12891699865056658,2.2168533989235293,-0.8388749354124866,-0.2855016596513752,-0.49247590209563713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2064,MANIPUR,0.775719,0.26169193,0.63438225,1.2983987,1.1565216,1.6841908,1.5738344,1.5863543,1.871458,1.954977,1.2408208,2.062682,1.3119835,1.0084511,0.6332502,1.6835526,1.6672955,1.4972721,1.6467015,1.9914343,-0.2551563514763576,1.0547951048905808,-0.554807323645544,-1.414466930103386,-0.08662485618448414,-0.5241671678957058,-0.38823071701457584,-1.1960116813336497,-0.41593351367749126,0.13678023862197217,-0.7310632896187614,-0.7294368447275781,-1.7805781851099571,0.3685998444449906,-0.2808728495681248,-0.06701044133013985,1.6236848974487041,-0.8997468245156285,-1.0100768100173476,0.14473319027949377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2065,MANIPUR,1.141245,0.22832623,1.6871532,0.9502284,1.6701531,1.636301,1.2403612,1.4111418,2.3008862,2.0512085,2.2219453,2.7314036,2.095191,1.9134865,1.803073,1.9961861,2.8620446,1.6856341,1.810146,1.5733472,0.21782097798600378,1.8240077194563733,-1.6605721235833533,0.5913150980655281,0.4917962037033235,-0.538457029165078,0.5661825973247271,-1.328535759935374,-0.8231282298952436,0.30874624444381693,-0.67438997986602,-2.051883791878287,0.06424711247753567,-0.30965411486230865,-0.5808186609632242,-0.05243784605285341,-0.17594607568658965,0.691875221918222,-0.5474900985924871,-0.5793526631693371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2066,MANIPUR,0.8433482,1.4100975,0.2729745,0.8412797,0.92379254,1.5783099,1.1270012,1.3294443,2.3613122,1.5938355,1.8332363,1.9066381,1.4058019,1.9191376,2.2036362,2.28319,2.7307372,1.8907398,2.2774394,2.3747232,2.1904939352510415,1.8516038826960417,4.3996752855694465,-1.0621681827177745,1.9328571587278547,-0.11878505915772226,-0.6744504305737054,1.2216214690790685,-1.1427472761752926,-0.45954044390877014,0.5538761048701345,1.672234985311787,1.114199854857318,-0.6565873191205381,-0.4785136452240011,1.6126773787768418,-1.5611585326592001,3.473053079165906,1.8625350892385826,1.794471356742152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,MANIPUR,0.8097913,0.48224473,0.9379808,0.89137536,0.9717286,1.1042871,0.48517993,0.93300337,1.545637,1.7952172,1.8582706,2.1272683,1.968238,1.5420278,1.7845157,2.0820367,2.7806683,1.4459044,1.6187533,2.6146839,1.4243996131358931,-1.0875742127354104,2.612766998298157,2.2053894893626396,1.2775927939131033,0.9460681826559693,-0.56915383271373,1.0899430014724167,2.6441520597310966,0.05917941854121535,-0.6845732127240794,-1.9133589102227608,-0.2637649328170811,-0.741104543497634,0.12861291660947619,-0.3530793891236664,-1.9491260531893733,0.14671423827509,0.6677171007087304,-0.4689377509248106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2068,MANIPUR,1.1698841,1.5935245,0.63121104,0.88701814,1.6891041,1.4608953,1.372609,1.6545314,1.437355,1.3920277,1.4422873,1.5983796,1.4415393,1.4044479,1.157113,1.5070063,1.5005305,1.6498799,1.0438085,1.6099503,0.5372904934636764,-1.033982679008686,0.6287704344954458,2.7200898660502144,-0.5760997697615995,-0.2790118774887298,-0.46329347055232767,-0.4718635478380078,0.0997656421058153,-0.26704928851861215,-0.23663187612299286,-1.0226316110807756,-0.6428569825706424,-1.1809007367418778,1.9920740975973026,2.046291729764224,-0.24087153699507405,2.9261341625190647,4.2917525416654385,0.036739568279886496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2069,MANIPUR,0.76116717,-0.37921968,1.0368632,1.1145884,1.4931488,1.7284495,2.2402103,1.0308809,2.0167708,1.9120058,1.5895381,1.4351357,1.6051005,1.4059517,1.7732525,1.8460191,2.2782226,1.6518507,2.0292947,1.6950016,-0.006386415504921093,-0.6200022403231653,0.8966902086619268,-0.7887412399625774,0.11108806307390351,-0.7596351004002598,-0.8761573240853667,-0.7095700338038782,-0.8146902126966332,-0.48290932248891144,-0.22905541405194293,-0.3691831028695666,-0.39903826391514513,0.08505117654338107,-0.27542759132085104,0.9641734423943207,-0.5324895524452439,2.0609449859891176,1.8311871384198075,-0.38752505323330094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070,MANIPUR,0.6282358,0.09134439,0.6988617,1.0193138,0.94503427,1.735553,3.01309,1.1517154,1.2020415,1.6919591,1.4472946,1.4567581,1.6058017,1.4168531,1.0137436,2.0953097,2.0336444,1.9461898,2.2747252,2.2239928,-0.10678452599274538,-1.314681944956761,-1.4198430656358978,2.7140139127433494,-0.09258735806799566,0.6515458030443977,0.28804846068850565,-0.02844336843112026,2.6133588025663856,-0.4184274872993784,-0.24438620442222467,-0.6661296559199771,-2.084213437791472,2.531321806389088,0.18647318585325176,0.8108925951617924,0.7074425781469638,-0.3855949625528839,2.8952721059223663,-0.04138673960857877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,MANIPUR,1.5195155,1.9582376,1.464526,1.5929172,0.92627686,1.1562723,0.9095846,0.49569395,1.8557323,1.7464426,2.1389158,2.174065,2.3971848,2.4189634,1.5088016,1.9493771,1.8199232,2.0142362,2.087428,1.6976978,-0.7230815963617516,-1.287192348019457,-1.7931783728124298,0.6760496680634751,-0.04827478056770603,0.9621019076253713,-0.9801898542691478,4.593415076817482,-1.281159315176843,-0.1807908293896838,-1.118697966060612,-1.5837980585834874,-2.4642864376811318,0.5976126606496887,-0.367761927260222,-0.031196520267358828,-1.5562697577669273,-0.25104866362405764,1.6747190379243573,-0.08633759608402684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2072,MANIPUR,1.0338715,0.36712316,0.9700139,2.1608696,1.2852701,1.3775873,1.8127745,1.3579118,1.1325834,0.9788253,1.6966647,2.0094986,1.4893032,1.8980244,1.3369883,1.9263705,2.098666,1.6074896,2.1921153,1.983672,0.012809668588708648,-1.4346675974298089,0.649064254819814,-0.23752818393880198,0.9852876396504627,0.0002454287282706963,-1.9935064487643828,0.21205792298420018,1.3360142763956775,0.20712311854881993,-0.4722347716938632,-0.6573365294939495,-2.0671539793062568,0.9212956089961408,0.6495794122497613,1.4376301960699773,3.316316039678629,1.3238160302536384,0.7655725223735865,-0.3038796125196792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,MANIPUR,1.1423007,1.476528,0.97158945,1.0114464,1.2474241,1.6822025,1.81364,1.735703,1.6570545,1.7808807,1.8379496,1.9876715,1.8174984,1.99611,1.4763118,1.6015579,1.3534635,1.8393023,1.0711648,1.9144586,0.8995870879328249,3.668747519082681,-0.2920481145707723,0.5223153695301158,-0.4189674030893438,-0.6718543306045127,-0.34531915472887825,-2.171001327192817,0.8280559598104021,0.013685511614251827,-0.6090776818156565,-1.5657887050048933,-1.2630616507273962,0.7598888234283224,-0.11359266807661499,-0.48148076965084174,-0.17201247971997924,-0.5482687365998241,-0.7693095491231376,-0.34002811649786185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2074,MANIPUR,1.3091915,1.396746,1.2307155,1.3470529,1.4254786,1.4592861,1.7649279,1.2326262,1.0694486,1.6576394,1.7744126,2.1329997,1.8167617,1.6325109,1.3757273,1.9510015,1.0006539,2.0431325,2.4509776,2.2926958,0.6363567210366573,-1.0772239543895887,-0.9364942867644003,4.299222533892415,0.3815620188767876,-0.3237316375641074,-1.235695703919236,-1.9738732198533362,2.948718849276302,-0.5484807036850818,-0.5907272793259564,-0.616961888086179,-1.061971300273243,-0.051292266869967754,-0.3986567329490935,0.06516119201971096,-0.5804003971420034,0.17400791703170063,0.6692442208221155,-0.2420959066344514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2075,MANIPUR,1.0917143,1.3184943,1.1771469,0.34746668,1.299029,1.182664,0.8700652,1.2955594,1.388933,1.3480473,2.2345772,2.9392452,1.8777064,1.6303152,2.2151408,2.1097558,2.8577428,1.5339804,2.3145797,1.8733922,-0.399375082930075,-0.6019362517615957,-0.6816148458243018,0.2617089851157157,-0.4569562588762751,1.0916326575877089,4.239366665858474,0.17960998419547916,-0.3721379850058239,0.13032267799828476,-0.9210186061135176,-0.8853541107747366,-1.1951218460924744,-0.8006800743862387,-0.5618012447357252,-0.8627678920302813,-0.9080616822001356,-1.4946196994312262,-0.299865629650454,0.48847046272048933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2076,MANIPUR,0.59095573,-0.20804447,1.3028678,0.4699563,0.2911267,0.9955034,1.9155335,0.6830358,1.0075746,0.49268878,2.518634,3.1141489,2.3434074,2.2298636,2.4324,2.2537053,1.8249491,2.130705,2.4241805,2.8968556,1.099441822298245,4.617425244963872,-1.1831988603292154,1.3925595096087082,0.2594549247998177,-0.49544931050681745,0.03245881332493525,-2.0778776250846938,-0.35563427844245443,1.0824795017688533,0.4344970941025171,-0.8664940630668724,1.5085301876702997,0.9599799601705368,-0.5568639822282307,-0.39859845102628566,-1.5043451471522074,-0.5966181732070122,-0.04662574543731493,0.6343561050738197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2077,MANIPUR,1.0066859,1.035438,0.8247292,0.96726364,1.1181563,1.649816,0.92782927,2.2043104,1.7663629,1.3820668,2.0036228,1.5636277,1.9112923,1.929836,2.516436,2.2563195,2.5524049,1.7487425,2.0282416,2.7323854,-0.5616426888069106,-2.3481149355076103,0.40446618887075547,-0.10264187962261669,-0.49924464536331103,0.15156366355231718,0.9621041304246998,-1.6135155243331578,2.0967155422897794,-0.49922366524025563,-0.7875637150275703,-0.3318889522282473,-1.8258103768131764,-0.0857114696130229,-0.4715387611332742,-0.5231991857891288,-0.0022326587805534827,-0.3280394116336933,-1.3085017614987564,-0.5160746640865084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2078,MANIPUR,1.1406468,1.0261605,1.498895,0.5974157,1.3449554,1.1737204,1.1281861,0.97558755,1.3103654,1.4367181,2.0367508,3.2507021,1.9513586,1.4850591,1.1072655,2.341767,2.1341023,2.097239,2.3620253,2.8248224,-0.13874398301421434,-1.0448870065129265,0.5407538854781407,-0.029951479743850214,-0.36639243596985566,0.008224483416936119,-2.116068266150524,1.2310121909194007,0.16110341488630292,0.5871624843973716,-0.5472572799271553,-2.5490752794866673,-0.6789430077401765,1.5226864847144639,-0.42217634785524166,0.7479648384061482,1.9637610929167106,-1.3840241427296969,3.1879787068404357,-0.5172788609013056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,MANIPUR,0.83450216,-0.025239972,1.0012492,1.2758673,1.3531007,1.2956423,0.87823135,1.4357791,1.0545573,1.770757,1.5286345,1.4006366,1.6730942,2.0791175,1.2970601,1.7223468,0.9790342,1.6871995,2.111702,2.231365,-1.5605184690783827,-0.421747565424531,-4.054498978727505,-0.19197103074181315,-0.368079139920048,-0.5078717645468868,-0.8494258715405894,-1.2060880686162856,0.8150737070284214,-0.5536571228667516,-0.20702796230786258,-1.4028427885602057,-1.4443839268126408,-0.7095931352891959,3.1486709961155346,-0.37434105370459475,0.37679205273531413,-1.1098556697825108,-0.315358714064082,-0.25369674261454234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080,MANIPUR,1.2867664,0.64944804,1.2266054,1.3770723,1.8662226,1.5170437,1.4196116,1.4034476,1.7014011,1.6099366,1.395059,1.3527621,1.3330165,0.96712583,1.9061363,1.8340578,1.6689007,1.8949181,1.9201908,1.6576896,0.370523985416503,2.042759570899423,-1.040669317287606,1.0138824840360814,-0.38789734707930024,1.414400269800161,1.7112631546120871,2.5213018949668853,0.5528668191084173,-0.17769954572464197,0.1664897680670613,-0.5366492347394074,0.576498447285888,0.25628637298460966,1.2049084207665706,1.552081615710715,2.6452274227233867,2.4733104932212937,-0.9925486188931117,1.087177238181932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
